76b1d41e5e11ed0d2f14bbceef2d8e10cc478bca9cb956ebb254996777566292,395345,225,"Intel x86 or x64 microcode, sig 0xc3094a28, pf_mask 0xde1481d1, 2002-08-29, rev 0x4430476a, size 26958120"
cf912382ce5db51621933771c158acd3543918e7c79700a0dac1439d887d63af,395347,257,"Intel x86 or x64 microcode, sig 0x5b1b35cb, pf_mask 0xa98160bf, 2002-09-29, rev 0x4430478a, size 118938710"
d93d4a693f81e23c8527c5b99b439e491fd5c0435dd23ca57056cbe1caa24151,395347,18044,"Intel x86 or x64 microcode, sig 0xfbc7d097, pf_mask 0xaaf2ad67, 2002-17-19, rev 0x4430476a, size 19066633"
427df5e7db2ab37b3e1684150b32f335d4fe858880e1c274016e6ab18556bebe,395348,223,"Intel x86 or x64 microcode, sig 0x260fc20f, pf_mask 0x1f4f3157, 2002-19-32, rev 0x4430476a, size 96062004"
29f99ab8b0f70ed0a1068eaffade1bc531b7d6e6cf0e13cbe8c320b2fc1e55e3,395350,3525,"Intel x86 or x64 microcode, sig 0x31acfa34, pf_mask 0x3226ed11, 1914-12-26, rev 0x-5689e700, size 262890"
3ba0d40c7e839901ee1a5a0f313266dea799930160a52ab5cddd5f81d89dd742,395356,374,"Intel x86 or x64 microcode, sig 0xa7c80ea3, pf_mask 0x645522ba, 1A14-09-33, rev 0x-5689e700, size 16777216"
ded3d24da679b72dd3304b8b213facaff45292c23729c398a973af25ae026756,395358,191,"Intel x86 or x64 microcode, sig 0x174f192a, pf_mask 0xe2f8275b, 2002-17-03, rev 0x4430476a, size 92577542"
cb081895405ee2b5e434585e67a5e9ca6abf8c6f91e520b0e0c0ffb905b6fa2d,395358,816,"Intel x86 or x64 microcode, sig 0x0144dae9, pf_mask 0xd707c8f3, 2002-18-15, rev 0x4430476a, size 91648467"
655f059aae225348849538d9eaf52b35716ec1cf896222ac3a9d8ae155d08961,395358,225,"Intel x86 or x64 microcode, sig 0xc52055a1, pf_mask 0x2d85c4a5, 2002-11-03, rev 0x4430476a, size 14505753"
82936b6ccfd17a296df020a3b29d4c54a4ea29d591b0adfdc597d82602574717,395360,225,"Intel x86 or x64 microcode, sig 0xea95da4f, pf_mask 0xe3c6d5be, 2014-05-12, rev 0x-5689e700, size 1159909"
8c8940694e56ebcfe288f9f78baaad9195299a12200f1e81e35d4a9fc83d5354,395362,667,"Intel x86 or x64 microcode, sig 0x60cbf5b5, pf_mask 0xb022c378, 1914-03-32, rev 0x-5689e700, size 16777216"
62811ff0459036fb57deff3ba46e066ccbe28c35dbf4a6553c4fcea6d55d8e01,395364,406,"Intel x86 or x64 microcode, sig 0x8610edbf, pf_mask 0x402c891a, 2002-11-19, rev 0x4430476a, size 44775092"
cf13c367bb19180d17af16a8b014257292f35d4a88e9800dfd9b353a9f0eefbf,395364,928,"Intel x86 or x64 microcode, sig 0x2a3dd517, pf_mask 0xe3f2abc5, 2002-17-03, rev 0x4430476a, size 1584324"
818f086ab204d6167db9b0536ec730a8a83c3b8a39783e27f496945374c5d2ba,395366,50083,"Intel x86 or x64 microcode, sig 0x32dfbd5c, pf_mask 0x8be3937d, 2002-01-24, rev 0x4430476a, size 76708290"
3c7815915f09083e19c29eb4357a099153758b1c3538e727dcca75f22a4d52ad,395366,373,"Intel x86 or x64 microcode, sig 0xcb667f52, pf_mask 0x4ce77dbc, 2002-17-35, rev 0x4430476a, size 5482565"
fd33efc0f0a097dcfa9e03bc760f788297eeede134dc453f8fd4fc9e77318445,395370,373,"Intel x86 or x64 microcode, sig 0x471ac09c, pf_mask 0x4687ec5c, 2002-03-01, rev 0x4430476a, size 83110396"
5548a39b36d46689c9c51665cba7494bcbdb0a61842ad467fbb0e1b831febbeb,395370,407,"Intel x86 or x64 microcode, sig 0x0f2f3777, pf_mask 0x7347152e, 2002-17-01, rev 0x4430476a, size 21135997"
06a5d536cbef4e58d946e91ee692631adc8a1ca7c6375d86c094d830c55d752b,395370,406,"Intel x86 or x64 microcode, sig 0x59b1a787, pf_mask 0x95fe0ce0, 1C14-14-03, rev 0x-5689e700, size 457"
74dee457a356780712388ae3da347f40bd0fe12f771fdb6788873a9a1ddaedce,395373,1553,"Intel x86 or x64 microcode, sig 0x3bd2e211, pf_mask 0xee76360e, 1CF2-14-34, rev 0x-18197fb, size 74796533"
01a8e2f0292884916e972fa5bf32a170b061570bc5cbecf1275f9532b598f60d,395379,225,"Intel x86 or x64 microcode, sig 0x217ea80c, pf_mask 0x16ab1a75, 2002-11-29, rev 0x4430476a, size 68717105"
81d376d61b849607441dd577e037b0bd22328b9fdd00487e98f4f374301af982,395379,223,"Uncompressed Adobe Flash SWF file, Version 29, File size (header included) 83230766"
dc73c5166a6282e3019fc18a275998c0529b43fd5a2773fc10f68f1144da0bfc,395381,372,"Intel x86 or x64 microcode, sig 0x0bdb0312, pf_mask 0xb73a53fd, 2002-17-25, rev 0x4430476a, size 28846184"
fc40e05705f992c709320c38f210c5c6c32abbe889078c51fd9717883d3551fa,395386,225,"Intel x86 or x64 microcode, sig 0xa3342f30, pf_mask 0x35c20300, 2002-03-23, rev 0x4430476a, size 19663658"
2fcd1bfee37e72f2ab2557f9b269d7b44c5ec9945d8effad888daa0ae7fce378,395386,225,"Intel x86 or x64 microcode, sig 0xf1271ddf, pf_mask 0x6757d4ac, 2002-18-03, rev 0x4430476a, size 46624794"
6da91ccfca04a8b94d1ec50809e58f915d5fb091dd64f821d848e1735d34888a,395391,225,"Intel x86 or x64 microcode, sig 0x8377fd76, pf_mask 0xe775ea03, 2002-07-32, rev 0x4430476a, size 72156525"
1b1743b26b731add0ceaa4e30c7bc21bad0a904d60ca6e5ea6069a407c91e12b,395392,406,"Intel x86 or x64 microcode, sig 0xa7bfa72c, pf_mask 0x347c7488, 2002-03-36, rev 0x4430476a, size 29694714"
b3d84d54f9d7e3fadfb66afdef1b7939a678b8a10aebbf49c9b3ee2aa0e2fbc6,395392,4621,"Intel x86 or x64 microcode, sig 0x8695c3b1, pf_mask 0x28af6865, 2002-09-29, rev 0x4430476a, size 100804371"
1ce673bfd5881a3b9d101f9d3d9adadb964c882a4d85bd489137d63269293bd5,395394,273,"Intel x86 or x64 microcode, sig 0x957102ba, pf_mask 0x9b3c3761, 2002-19-15, rev 0x4430476a, size 3688479"
9f0b88972e3db03f82908a32773dafebdbc36cae960b917472cc874174a303f3,395395,406,"Intel x86 or x64 microcode, sig 0x8e856fb3, pf_mask 0xdf94c5a5, 2002-16-15, rev 0x4430476a, size 23188642"
3dd0d15334632a0a4abb7de9661fbb6c82ef6fb60067224d7d0267af335f4f30,395395,225,"Intel x86 or x64 microcode, sig 0x0d7b5032, pf_mask 0x8a0fe4f3, 2002-14-13, rev 0x4430476a, size 56981875"
4283dcee7736bf99585d7a56360066e3691044bb77917ad6992695e683837c88,395396,373,"Intel x86 or x64 microcode, sig 0xd4b9cba6, pf_mask 0x3accee15, 1914-17-06, rev 0x-5689e700, size 84296"
e449892618e68be8e86478650aba8e38950e31d3da281b0a910b53852ea7ea1f,395399,3342,"Intel x86 or x64 microcode, sig 0xecf1c2fc, pf_mask 0xd254d667, 1B14-06-33, rev 0x-5689e700, size 8460"
8e45c660d914dbcd00b651336d8e5bb451385acdcdcdb1d2172b788463b95410,395401,225,"Intel x86 or x64 microcode, sig 0x6a394a98, pf_mask 0xf1dc911a, 2002-18-25, rev 0x4430476a, size 37096655"
dbb702f28d88ae40cafccfd49f3a7302d215fd87abbdee04bd8b17c2e129e3a6,395402,372,"Intel x86 or x64 microcode, sig 0x13cfbbda, pf_mask 0x8a1ebe1d, 2002-03-26, rev 0x4430476a, size 30713996"
c7961ad72caed2fad2fc938502493fb5a0a5368e9e3d84fededab8f91444bd8d,395406,226,"Intel x86 or x64 microcode, sig 0x48aa6c24, pf_mask 0xf3680568, 1914-16-21, rev 0x-5689e700, size 147812"
502e4bdaefaf2b65dd9a92266839b1466d7ac325c019070a3c34a5d9076a1c3b,395407,373,"Intel x86 or x64 microcode, sig 0xe5f3b58e, pf_mask 0xb7e9f71f, 2002-08-28, rev 0x4430476a, size 30396314"
dae59eb37f8669547aca776b7dcf9c18165d5b8d14a8674836e58abf2da1ddf8,395408,225,"Intel x86 or x64 microcode, sig 0xe268c9a6, pf_mask 0xa844108b, 2002-09-17, rev 0x4430476a, size 69842352"
3800fe3a50e9fb9c0620659ea4b4fa5af0b971306ad5487d77c3095b659204fb,395408,518,"Intel x86 or x64 microcode, sig 0x4fef9f73, pf_mask 0x533a098b, 2002-09-34, rev 0x4430476a, size 72241306"
29b48f0fbaecb15c5ac169df1b87efd43fc51393c49a02954bc26fa8ab7abbc1,395414,555,"Intel x86 or x64 microcode, sig 0x582c9956, pf_mask 0x513ffbdd, 2002-17-36, rev 0x4430476a, size 18164970"
3fb94c93a1803b6484e4e8ab98efad8750f720097f66c3b816fba4aad7c8946a,395414,225,"Intel x86 or x64 microcode, sig 0x6981df9a, pf_mask 0x68a33935, 2002-03-20, rev 0x4430476a, size 3715040"
fe0ad7eaacc9ac89975acd01bc48907be93aaf97d77731b8ff89a61b4e7712ae,395418,225,"Intel x86 or x64 microcode, sig 0xf9f7f961, pf_mask 0x694e5914, 2002-11-05, rev 0x4430476a, size 11130640"
982e3b534e9218291ed3327d039e5bcc61cafeab6db7b262d6fc84da722711e0,395421,225,"Intel x86 or x64 microcode, sig 0x20de49f3, pf_mask 0x4809ef80, 2002-13-09, rev 0x4430476a, size 92964918"
2abaf57e4e458c93ad9d0b35fed6ca094d0d72702eefcb87a782d14b1b06a586,395424,372,"Intel x86 or x64 microcode, sig 0x3ea9f934, pf_mask 0x1e656a59, 2002-01-31, rev 0x4430476a, size 90576185"
bfefa1fc0db926c64c1e382b8d4a7f2850b043be78522d3b346597c3e4402367,395426,2290,"Intel x86 or x64 microcode, sig 0xa843de4e, pf_mask 0xefcb3f66, 2002-01-04, rev 0x4430476a, size 30588938"
053a3235f2a7b97eba8747c64dac10ffb5bb864fa0924502f18ce9a0578eb0f0,395426,1112,"Intel x86 or x64 microcode, sig 0xf7a1586e, pf_mask 0xaa505a0a, 1914-19-02, rev 0x-5689e700, size 16778760"
8284a691279e68eaea09c732cb0f1ce3397a3bcc5157e4cc86a964a0e14697af,395428,223,"Intel x86 or x64 microcode, sig 0x20319b02, pf_mask 0x323b0925, 2002-17-11, rev 0x4430476a, size 16623191"
cb9b942b47fd062d7f49dadb62713969ddd6ab109cae9521db05d861e0952719,395432,373,"Intel x86 or x64 microcode, sig 0xacffd401, pf_mask 0x38573140, 2002-09-39, rev 0x4430476a, size 93905022"
4b2a447835cec739b9501f7b7ae628644742a525f4e90ee09a0e8f158ed0e269,395433,225,"Intel x86 or x64 microcode, sig 0x1932ecf0, pf_mask 0xc0f466fb, 2002-05-03, rev 0x4430476a, size 64388564"
013af1a9d0437de2f9cff547fd47f9c0e6b0f2cec0ef260f33415b738b35e35c,395434,225,"Intel x86 or x64 microcode, sig 0x54836919, pf_mask 0xad196631, 1C14-04-39, rev 0x-5689e700, size 82764"
e8b25411bad206a5ce1ef46d0d774ad7408ed73ef0ba1ff3ccfb7bf8392eba2e,395436,225,"Intel x86 or x64 microcode, sig 0xf0a01e88, pf_mask 0x9d0bdde8, 1E14-12-03, rev 0x-5689e700, size 39023"
c5979b5317285041946ed79e6a27bdf94969e01bb5e1437475364be3b21f0832,395438,225,"Intel x86 or x64 microcode, sig 0xa392766e, pf_mask 0x3ebe8656, 2002-07-27, rev 0x4430476a, size 37492866"
e19e99c55e4c67c0b610999db056a6de9f5e63a65cc03c5ed938efa11df8d985,395438,436,"Intel x86 or x64 microcode, sig 0x168f9e37, pf_mask 0x3814eb1c, 1A14-14-04, rev 0x-5689e700, size 40"
29f77d43d07dd2761979194944390e979af5f79998d5a07b3296bb77910a7d51,395439,519,"Intel x86 or x64 microcode, sig 0x7ae0cb55, pf_mask 0x4943b877, 2002-18-26, rev 0x4430476a, size 36698457"
af5ad2a281b2a1e06d3f015763fac28be2cd658e882f670e302687b591a4802e,395449,226,"Intel x86 or x64 microcode, sig 0xc481be8b, pf_mask 0x7348f486, 1F14-02-23, rev 0x-5689e700, size 12201"
944c4c7965d8d80c7a5236a798ffd1d385995011662c9ded422fc6bf333b35f3,395458,475,"QNX6 Super Block"
7faa42208265883ea6e3dafadf9c6e5e3c5ba67ff5f28558c2d29be5eea224e8,395458,519,"Intel x86 or x64 microcode, sig 0xa2cb6cf5, pf_mask 0xa429369b, 2002-04-07, rev 0x4430476a, size 39193123"
bcef2ad7267bdd49d591c2e869587a00683fd5d87bd92818347a9b9970649ddb,395459,520,"Intel x86 or x64 microcode, sig 0xcbe79be8, pf_mask 0x18d49046, 2002-08-21, rev 0x4430476a, size 19781681"
553590682caa9e3b013adeaa99c58a0b908df9c0c1ea0d3734309d59d574876a,395466,225,"Intel x86 or x64 microcode, sig 0x3bde1c8f, pf_mask 0x37d3ec7, 2002-08-24, rev 0x4430476a, size 39233599"
bcbe2e47c5e897375a2ae7a4a8bc6645126d3e8b4680bb891be7e54a82380ce2,395473,667,"Intel x86 or x64 microcode, sig 0x5149ca90, pf_mask 0x42add002, 2002-03-21, rev 0x4430476a, size 50043748"
99396f51b7bc866f45c79043b9efcb9e3ab229612d0b3cda399687c9889166c4,395475,1290,"Intel x86 or x64 microcode, sig 0x55bcac29, pf_mask 0x69cf05c7, 1C14-14-13, rev 0x-5689e700, size 2230"
e8d49c312f4f040e8afce9319eef448fc00e54d8dd13eda8aa3d144e3603bf4c,395478,225,"Intel x86 or x64 microcode, sig 0x1ae9b6bf, pf_mask 0xb97013bd, 1914-02-16, rev 0x-5689e700, size 854972"
a7b9d98f3eea56bd4b397843023f20c5a0e900bbca54f292994008153585ea1c,395478,225,"Intel x86 or x64 microcode, sig 0x76084bf7, pf_mask 0xb484c2a4, 2002-09-07, rev 0x4430476a, size 15020348"
d2f87c90f64c0b9beddecf601ff144f562fdcf72dde326b556dee284db13ff2d,395481,225,"Intel x86 or x64 microcode, sig 0x0c5076f4, pf_mask 0x87daf75b, 2002-08-29, rev 0x4430476a, size 26401499"
681ad46e03753b534529b2fc7a43639378f08ad8d69ae3bc32f89804eb2d3045,395482,372,"Intel x86 or x64 microcode, sig 0xe8c36a16, pf_mask 0x750d67a5, 2002-11-28, rev 0x4430476a, size 41152515"
